cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02B,02B000021,2B003,AITI,02B000018,RESERVOIR AITI,100 %,02B00078507,2018-04-11,10h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. La teneur en chlore libre est insuffisante,AITI,MAIRIE DE AITI,MAIRIE DE AITI,C,C,C,N,4,2018,42.3985048,9.2434795
02B,02B000021,2B003,AITI,,,,02B00078508,2018-07-03,05h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,AITI,MAIRIE DE AITI,MAIRIE DE AITI,C,C,C,C,7,2018,42.3985048,9.2434795
02B,02B000021,2B003,AITI,,,,02B00079528,2018-08-16,07h45,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,AITI,MAIRIE DE AITI,MAIRIE DE AITI,N,C,N,C,8,2018,42.3985048,9.2434795
02B,02B000021,2B003,AITI,,,,02B00081257,2018-10-09,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,AITI,MAIRIE DE AITI,MAIRIE DE AITI,C,C,C,C,10,2018,42.3985048,9.2434795
02B,02B000029,2B235,PIOGGIOLA,02B000026,RESERVOIR PIOGGIOLA,100 %,02B00079517,2018-04-17,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,4,2018,42.536944399999996,8.9978216
02B,02B000029,2B235,PIOGGIOLA,,,,02B00079518,2018-02-01,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,2,2018,42.536944399999996,8.9978216
02B,02B000029,2B235,PIOGGIOLA,02B000026,RESERVOIR PIOGGIOLA,100 %,02B00080130,2018-08-22,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,N,N,8,2018,42.536944399999996,8.9978216
02B,02B000029,2B235,PIOGGIOLA,,,,02B00080131,2018-07-23,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,7,2018,42.536944399999996,8.9978216
02B,02B000029,2B235,PIOGGIOLA,,,,02B00095403,2018-12-11,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,12,2018,42.536944399999996,8.9978216
02B,02B000038,2B156,MAUSOLEO,02B000037,RESERVOIR MAUSOLEO VILLAGE,100 %,02B00079498,2018-02-01,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,2,2018,42.51990120000001,9.007848300000001
02B,02B000038,2B156,MAUSOLEO,,,,02B00079935,2018-08-22,08h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,C,8,2018,42.51990120000001,9.007848300000001
02B,02B000038,2B156,MAUSOLEO,,,,02B00095309,2018-12-11,08h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,N,12,2018,42.51990120000001,9.007848300000001
02B,02B000043,2B190,OLMI-CAPPELLA,02B000125,RESERVOIR OLMI CAPELLA,100 %,02B00079046,2018-02-01,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,OEHC,OEHC,OEHC,C,C,C,N,2,2018,42.5287906,9.0193558
02B,02B000043,2B190,OLMI-CAPPELLA,,,,02B00079509,2018-02-01,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,2,2018,42.5287906,9.0193558
02B,02B000043,2B190,OLMI-CAPPELLA,02B000125,RESERVOIR OLMI CAPELLA,100 %,02B00080022,2018-07-23,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,7,2018,42.5287906,9.0193558
02B,02B000043,2B190,OLMI-CAPPELLA,,,,02B00080043,2018-08-22,07h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2018,42.5287906,9.0193558
02B,02B000043,2B190,OLMI-CAPPELLA,,,,02B00095360,2018-12-11,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,12,2018,42.5287906,9.0193558
02B,02B000064,2B087,CERVIONE,02B000063,STATION CHLORATION CERVIONE,100 %,02B00079334,2018-02-14,08h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,2,2018,42.3322737,9.49192
02B,02B000064,2B087,CERVIONE,,,,02B00079341,2018-03-22,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,3,2018,42.3322737,9.49192
02B,02B000064,2B087,CERVIONE,02B000063,STATION CHLORATION CERVIONE,100 %,02B00080277,2018-06-21,06h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,6,2018,42.3322737,9.49192
02B,02B000064,2B087,CERVIONE,,,,02B00080284,2018-09-10,06h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,N,C,N,C,9,2018,42.3322737,9.49192
02B,02B000064,2B087,CERVIONE,,,,02B00095497,2018-12-06,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,12,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,02B001012,RESERVOIR CERVIONE,50 %,02B00079332,2018-02-14,08h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante Eau faiblement minéralisée,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,2,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,,,,02B00079335,2018-03-22,08h05,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,3,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,,,,02B00079336,2018-04-17,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,4,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,02B000064,HAUT VILLAGE,50 %,02B00079341,2018-03-22,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,3,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,02B001012,RESERVOIR CERVIONE,50 %,02B00080276,2018-06-21,06h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,6,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,,,,02B00080278,2018-07-23,06h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,7,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,,,,02B00080279,2018-09-10,07h05,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,N,C,N,C,9,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,02B000064,HAUT VILLAGE,50 %,02B00080284,2018-09-10,06h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,N,C,N,C,9,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,,,,02B00095491,2018-11-15,07h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,N,C,N,N,11,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,,,,02B00095492,2018-12-06,06h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,12,2018,42.3322737,9.49192
02B,02B000065,2B087,CERVIONE,02B000064,HAUT VILLAGE,50 %,02B00095497,2018-12-06,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,12,2018,42.3322737,9.49192
02B,02B000073,2B087,CERVIONE,02B000063,STATION CHLORATION CERVIONE,50 %,02B00079334,2018-02-14,08h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,2,2018,42.3322737,9.49192
02B,02B000073,2B087,CERVIONE,,,,02B00079339,2018-03-22,08h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,3,2018,42.3322737,9.49192
02B,02B000073,2B087,CERVIONE,02B000063,STATION CHLORATION CERVIONE,50 %,02B00080277,2018-06-21,06h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,6,2018,42.3322737,9.49192
02B,02B000073,2B087,CERVIONE,,,,02B00080282,2018-07-23,06h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,C,7,2018,42.3322737,9.49192
02B,02B000073,2B087,CERVIONE,,,,02B00095495,2018-12-06,06h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI CERVIONE VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,SI CERVIONE-VALLE DI CAMPOLORO,C,C,C,N,12,2018,42.3322737,9.49192
02B,02B000095,2B007,ALBERTACCE,,,,02B00077719,2018-01-15,08h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,1,2018,42.3278205,8.9841915
02B,02B000095,2B007,ALBERTACCE,02B000091,RESERVOIR ALBERTACCE,100 %,02B00079531,2018-09-27,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,C,C,N,N,9,2018,42.3278205,8.9841915
02B,02B000095,2B007,ALBERTACCE,,,,02B00079534,2018-06-19,09h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,C,C,N,N,6,2018,42.3278205,8.9841915
02B,02B000096,2B007,ALBERTACCE,,,,02B00077720,2018-01-15,08h40,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,1,2018,42.3278205,8.9841915
02B,02B000096,2B007,ALBERTACCE,02B000092,RESERVOIR CALASIMA,100 %,02B00078513,2018-04-03,07h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,4,2018,42.3278205,8.9841915
02B,02B000096,2B007,ALBERTACCE,,,,02B00078516,2018-04-25,07h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,4,2018,42.3278205,8.9841915
02B,02B000096,2B007,ALBERTACCE,02B000092,RESERVOIR CALASIMA,100 %,02B00079532,2018-09-27,08h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau agressive. Eau faiblement minéralisée.,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,9,2018,42.3278205,8.9841915
02B,02B000096,2B007,ALBERTACCE,,,,02B00079535,2018-06-19,07h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,6,2018,42.3278205,8.9841915
02B,02B000097,2B007,ALBERTACCE,,,,02B00077721,2018-01-15,09h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,1,2018,42.3278205,8.9841915
02B,02B000097,2B007,ALBERTACCE,02B000093,RESERVOIR PIETRA-ZITAMBOLI,100 %,02B00078514,2018-04-03,07h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,4,2018,42.3278205,8.9841915
02B,02B000097,2B007,ALBERTACCE,,,,02B00078517,2018-04-25,07h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,4,2018,42.3278205,8.9841915
02B,02B000097,2B007,ALBERTACCE,02B000093,RESERVOIR PIETRA-ZITAMBOLI,100 %,02B00079533,2018-09-27,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée.,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,C,C,C,N,9,2018,42.3278205,8.9841915
02B,02B000097,2B007,ALBERTACCE,,,,02B00079536,2018-06-19,08h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Turbidité hors norme Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ALBERTACCE,MAIRIE DE ALBERTACCE,MAIRIE DE ALBERTACCE,N,C,N,N,6,2018,42.3278205,8.9841915
02B,02B000103,2B016,ANTISANTI,02B000101,RESERVOIR ANTISANTI,100 %,02B00078525,2018-03-06,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,ANTISANTI,MAIRIE DE ANTISANTI,MAIRIE DE ANTISANTI,C,C,C,C,3,2018,42.1667523,9.347131
02B,02B000103,2B016,ANTISANTI,,,,02B00078526,2018-04-23,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,ANTISANTI,MAIRIE DE ANTISANTI,MAIRIE DE ANTISANTI,C,C,C,C,4,2018,42.1667523,9.347131
02B,02B000103,2B016,ANTISANTI,02B000101,RESERVOIR ANTISANTI,100 %,02B00079544,2018-07-04,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,ANTISANTI,MAIRIE DE ANTISANTI,MAIRIE DE ANTISANTI,C,C,C,C,7,2018,42.1667523,9.347131
02B,02B000103,2B016,ANTISANTI,,,,02B00079545,2018-08-21,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,ANTISANTI,MAIRIE DE ANTISANTI,MAIRIE DE ANTISANTI,C,C,C,C,8,2018,42.1667523,9.347131
02B,02B000103,2B016,ANTISANTI,,,,02B00081266,2018-10-03,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,ANTISANTI,MAIRIE DE ANTISANTI,MAIRIE DE ANTISANTI,C,C,C,C,10,2018,42.1667523,9.347131
02B,02B000109,2B172,MURATO,02B000108,RESERVOIR CAMPANILE,100 %,02B00079002,2018-02-13,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,C,C,C,C,2,2018,42.580199,9.328854
02B,02B000109,2B172,MURATO,,,,02B00079003,2018-05-03,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,C,C,C,C,5,2018,42.580199,9.328854
02B,02B000109,2B172,MURATO,,,,02B00079004,2018-07-26,07h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries coliformes. La teneur en chlore libre est insuffisante,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,C,C,N,C,7,2018,42.580199,9.328854
02B,02B000109,2B172,MURATO,,,,02B00079005,2018-03-22,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,C,C,C,C,3,2018,42.580199,9.328854
02B,02B000109,2B172,MURATO,02B000108,RESERVOIR CAMPANILE,100 %,02B00079974,2018-09-06,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,C,C,C,C,9,2018,42.580199,9.328854
02B,02B000109,2B172,MURATO,,,,02B00079975,2018-08-07,08h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,C,C,C,C,8,2018,42.580199,9.328854
02B,02B000109,2B172,MURATO,,,,02B00079976,2018-06-20,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,C,C,C,C,6,2018,42.580199,9.328854
02B,02B000109,2B172,MURATO,,,,02B00095329,2018-10-17,06h45,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,MURATO,MAIRIE DE MURATO,MAIRIE DE MURATO,N,C,N,C,10,2018,42.580199,9.328854
