cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02A,02A000010,2A060,CANNELLE,,,,02A00078633,2017-07-07,09h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive. ,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,7,2017,42.0492339,8.8204298
02A,02A000010,2A060,CANNELLE,02A002109,UNITE STERILISATION CANNELLE,100 %,02A00079966,2017-09-20,08h49,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,9,2017,42.0492339,8.8204298
02A,02A000010,2A060,CANNELLE,,,,02A00080240,2017-11-09,10h54, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes sulfito-réducteurs est à surveiller.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,N,C,11,2017,42.0492339,8.8204298
02A,02A000013,2A014,AMBIEGNA,02A002289,UNITE STERILISATION AMBIEGNA,100 %,02A00077372,2017-01-25,07h04,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,1,2017,42.0838436,8.7928069
02A,02A000013,2A014,AMBIEGNA,,,,02A00077865,2017-05-02,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,5,2017,42.0838436,8.7928069
02A,02A000013,2A014,AMBIEGNA,,,,02A00078761,2017-07-11,08h40, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,N,C,7,2017,42.0838436,8.7928069
02A,02A000013,2A014,AMBIEGNA,,,,02A00079920,2017-09-14,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,9,2017,42.0838436,8.7928069
02A,02A000013,2A014,AMBIEGNA,02A002289,UNITE STERILISATION AMBIEGNA,100 %,02A00080233,2017-11-07,09h26,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,11,2017,42.0838436,8.7928069
02A,02A000018,2A070,CASAGLIONE,02A002111,UNITE TRAITEMENT CASAGLIONE,100 %,02A00077374,2017-01-25,08h32, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,1,2017,42.0678625,8.7884091
02A,02A000018,2A070,CASAGLIONE,,,,02A00077864,2017-05-02,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,5,2017,42.0678625,8.7884091
02A,02A000018,2A070,CASAGLIONE,,,,02A00078762,2017-07-11,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,7,2017,42.0678625,8.7884091
02A,02A000018,2A070,CASAGLIONE,,,,02A00079921,2017-09-14,07h51, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,N,C,9,2017,42.0678625,8.7884091
02A,02A000018,2A070,CASAGLIONE,02A002111,UNITE TRAITEMENT CASAGLIONE,100 %,02A00080232,2017-11-07,09h04,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE INTERIEUR,SYNDICAT DE CINARCA-LIAMONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,C,11,2017,42.0678625,8.7884091
02A,02A000020,2A174,MURZO,02A003010,TTP MURZO,100 %,02A00077912,2017-05-04,08h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,COMMUNE DE MURZO,MAIRIE DE MURZO,MAIRIE DE MURZO,C,C,N,N,5,2017,42.1679035,8.8265789
02A,02A000020,2A174,MURZO,,,,02A00079708,2017-08-25,08h15, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE MURZO,MAIRIE DE MURZO,MAIRIE DE MURZO,N,C,N,N,8,2017,42.1679035,8.8265789
02A,02A000020,2A174,MURZO,02A003010,TTP MURZO,100 %,02A00080228,2017-10-25,10h40,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE MURZO,MAIRIE DE MURZO,MAIRIE DE MURZO,N,C,N,N,10,2017,42.1679035,8.8265789
02A,02A000020,2A174,MURZO,,,,02A00080380,2017-12-07,08h48, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE MURZO,MAIRIE DE MURZO,MAIRIE DE MURZO,C,C,C,N,12,2017,42.1679035,8.8265789
02A,02A000031,2A240,POGGIOLO,,,,02A00077354,2017-02-01,10h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,C,C,C,C,2,2017,42.176149,8.9094189
02A,02A000031,2A240,POGGIOLO,02A003034,TTP POGGIOLO,100 %,02A00077901,2017-05-03,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,C,C,C,C,5,2017,42.176149,8.9094189
02A,02A000031,2A240,POGGIOLO,,,,02A00079695,2017-08-25,08h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,C,C,C,C,8,2017,42.176149,8.9094189
02A,02A000031,2A240,POGGIOLO,02A003034,TTP POGGIOLO,100 %,02A00080218,2017-10-31,10h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,C,C,C,C,10,2017,42.176149,8.9094189
02A,02A000034,2A240,POGGIOLO,,,,02A00077353,2017-02-01,11h00, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,N,C,N,N,2,2017,42.176149,8.9094189
02A,02A000034,2A240,POGGIOLO,02A000033,UNITE STERILISATION GUAGNO-LES-BAINS,100 %,02A00077900,2017-05-03,08h45,  Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,N,C,N,N,5,2017,42.176149,8.9094189
02A,02A000034,2A240,POGGIOLO,,,,02A00079694,2017-08-25,08h45, Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,N,C,N,N,8,2017,42.176149,8.9094189
02A,02A000034,2A240,POGGIOLO,02A000033,UNITE STERILISATION GUAGNO-LES-BAINS,100 %,02A00080229,2017-10-25,10h15,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE POGGIOLO,MAIRIE DE POGGIOLO,MAIRIE DE POGGIOLO,N,C,N,N,10,2017,42.176149,8.9094189
02A,02A000045,2A065,CARGESE,02A000044,UNITE STERILISATION BAITA,100 %,02A00077582,2017-03-08,09h15,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,C,3,2017,42.13436,8.59422
02A,02A000045,2A065,CARGESE,,,,02A00077909,2017-05-05,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,C,5,2017,42.13436,8.59422
02A,02A000045,2A065,CARGESE,,,,02A00078989,2017-07-21,10h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes coliformes est à surveiller.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,N,C,7,2017,42.13436,8.59422
02A,02A000045,2A065,CARGESE,,,,02A00079857,2017-09-13,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,C,9,2017,42.13436,8.59422
02A,02A000045,2A065,CARGESE,02A000044,UNITE STERILISATION BAITA,100 %,02A00080326,2017-11-16,07h49,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,C,11,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00077260,2017-01-11,07h00, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,1,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,02A000918,UNITE STERILISATION LOTISSEMENT CECCALDI,100 %,02A00077375,2017-01-26,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes sulfito-réducteurs est à surveiller.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,N,C,1,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00077562,2017-03-08,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,3,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00077750,2017-04-06,08h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un Ph bas. ,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,4,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00077910,2017-05-05,06h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,5,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00078470,2017-06-15,07h30, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,6,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00078991,2017-07-21,07h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un pH bas.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,7,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00079703,2017-08-25,08h01, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,8,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00079704,2017-08-25,08h23, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,8,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00079859,2017-09-13,07h18,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,N,9,2017,42.13436,8.59422
02A,02A000046,2A065,CARGESE,,,,02A00080275,2017-11-16,07h27,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE CARGESE,MAIRIE DE CARGESE,MAIRIE DE CARGESE,C,C,C,C,11,2017,42.13436,8.59422
02A,02A000051,2A348,VICO,,,,02A00077266,2017-01-09,09h40,    Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,N,1,2017,42.1661203,8.7957937
02A,02A000051,2A348,VICO,,,,02A00077621,2017-03-09,07h55,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. De plus, il est à noter une faible minéralisation. ",COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,N,3,2017,42.1661203,8.7957937
02A,02A000051,2A348,VICO,02A000050,UNITE STERILISATION VICO,100 %,02A00078183,2017-06-06,09h45,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. De plus, il est à noter une faible minéralisation.",COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,N,6,2017,42.1661203,8.7957937
02A,02A000051,2A348,VICO,,,,02A00078943,2017-07-05,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,N,7,2017,42.1661203,8.7957937
02A,02A000051,2A348,VICO,,,,02A00079496,2017-08-09,11h20," Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,N,8,2017,42.1661203,8.7957937
02A,02A000051,2A348,VICO,,,,02A00080085,2017-10-05,08h49,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,N,10,2017,42.1661203,8.7957937
02A,02A000051,2A348,VICO,02A000050,UNITE STERILISATION VICO,100 %,02A00080102,2017-09-21,10h22,"Eau d'alimentation non conforme à la norme en vigueur, du fait du dépassement de la limite de qualité concernant le paramètre turbidité.",COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,N,N,N,9,2017,42.1661203,8.7957937
02A,02A000051,2A348,VICO,,,,02A00080204,2017-11-08,08h39,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et la turbidité est à surveiller. ,COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,N,11,2017,42.1661203,8.7957937
02A,02A000052,2A348,VICO,,,,02A00077571,2017-03-09,10h00,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,C,3,2017,42.1661203,8.7957937
02A,02A000052,2A348,VICO,02A001027,UNITE STERILISATION APPRICIANI,100 %,02A00078182,2017-06-06,09h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,C,C,C,C,6,2017,42.1661203,8.7957937
02A,02A000052,2A348,VICO,,,,02A00079604,2017-08-24,07h35,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE VICO,KYRNOLIA CEO BALEONE,MAIRIE DE VICO,N,C,N,C,8,2017,42.1661203,8.7957937
02A,02A000055,2A198,OTA,,,,02A00077259,2017-01-11,07h50, Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,1,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00077596,2017-03-13,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller. ,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,N,N,3,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00078034,2017-05-22,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,5,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00078064,2017-05-22,09h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. ,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,5,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00078798,2017-06-20,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. De plus l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,6,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00079261,2017-08-08,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,8,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00079660,2017-07-21,09h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens. Teneur en chlore libre excessive.    ,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,7,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00079861,2017-09-13,09h52,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,9,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00080031,2017-10-03,08h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,10,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00080046,2017-10-05,10h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,10,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00080273,2017-11-16,08h56,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,11,2017,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00080361,2017-12-05,08h09,  Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,12,2017,42.2578277,8.7450622
02A,02A000060,2A070,CASAGLIONE,,,,02A00077362,2017-02-02,08h01,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,2,2017,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,02A000058,UNITE STERILISATION TIUCCIA,100 %,02A00077550,2017-03-02,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,3,2017,42.0678625,8.7884091
